Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.2017008847105899,13.60586495183725,6.897053259312997,6.268502931676949,3.491956889405751,
3,10.77209612595254,13.72139457186415,12.08899356048232,12.19418361258147,0.6281669087216527,
4,0.2493404315882799,0.4609868946251936,0.3469753262434097,0.3438444005194015,0.04979551853204933,
5,0,4.886283016348898,0.4162859692910388,0.7179510593907708,1.030843971039596,
6,0.269742458461451,1.143051552871839,0.6546516572639121,0.6874193760447724,0.1995455548534812,
7,0.0001272671502192679,0.8121672820157073,0.2672715617140966,0.2500190536261471,0.2442085073489119,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,51.2480664594018,71.14271531881468,70.94165068207076,68.337049339234,6.693144523031211,
