Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938566,20.16172754938566,20.16172754938566,20.16172754938566,0,
4,0.2651918724702682,0.5095291324453228,0.4134457135853609,0.4084093688770736,0.04551440959459194,
5,0,0,0,0,0,
6,0.07055384808791132,0.1315758880618887,0.09268512717903832,0.09431800878974173,0.01453348412017495,
7,0.02281901880314763,0.120201913271103,0.07175488675329689,0.06941427111541998,0.02587142600863491,
8,100,100.0000000000005,100.0000000000005,100,4.393276790684903e-13,
9,300.0000000000005,398.1604967415537,398.0707552148451,393.9343236429822,17.49876271283745,
10,485.6889099437935,485.7278193831712,485.7094719652337,485.7073383568804,0.009992422993166649,
