Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.1235804798052413,6.816920552113515,1.9053524930614,2.494130625652588,1.822385423074523,
3,20.49806254912824,22.42705618885748,21.54747293871901,21.54378864303385,0.3907339546411505,
4,0.4155537721155724,0.6478383183352889,0.5841051011720992,0.5778536371165046,0.05443895046593378,
5,0.1040852363903468,238.8337384918502,4.240046800439359,32.93674854866526,59.44570667638511,
6,0.1666800486702869,0.6781683869564858,0.5346242800096661,0.5250472309212455,0.108904741590822,
7,0.2723426496563661,9.036331514647372,0.8305004356111567,1.152751417208037,1.502829819541627,
8,100,100.0000000000005,100.0000000000005,100,4.393276790684903e-13,
9,401.0263551812463,406.0791699031829,403.0299166298155,402.9872841888237,1.289043839691803,
10,413.657339067167,413.776985483642,413.6584380618665,413.6692857403773,0.0311825734239502,
