Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,1.571858170535961,14.63105568232004,5.53312202303141,6.494635701827217,3.118886225444896,
3,11.11924349840148,12.57204176127722,11.48757851434262,11.63931942059078,0.3709889532078082,
4,0.2670322778100512,0.496858746750141,0.4072044433549863,0.3923877727690099,0.06592313253136305,
5,0,1.411245026384331,0.4162859692910404,0.4903920444139231,0.3911304100272836,
6,0.07542485873107335,0.6642673536154482,0.2490510333404272,0.25493939211362,0.1320361230695526,
7,5.062977119919777e-05,0.6232786470927159,0.07300735493152494,0.1918241248822164,0.2078286612405713,
8,100,100.0000000000001,100,100,3.392795061447862e-14,
9,100,333.7270207808247,329.9974512739572,240.2896531727342,111.3992600050792,
10,397.7428690929214,443.3299502333297,398.0089893340296,399.4957212274356,8.140211473303257,
