Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.5126464553341066,18.27004736651088,4.929172721865143,6.126654792517684,3.918116484863831,
3,10.65217717850214,12.50759454876675,11.59613234393487,11.59083494008712,0.4805942493350973,
4,0.2611821763991884,0.4909244061711888,0.3834855350755788,0.3840802823874583,0.04755586557753434,
5,0,2.198061098832795,0.4162859692914935,0.526174266085718,0.4360707932582569,
6,0.2347952949191949,1.221466401415,0.5333250712608333,0.5446824152427325,0.1792079637916413,
7,9.62490048550535e-07,0.4924164624985679,0.01750214866433453,0.1214111715621584,0.1590605188953246,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,51.27089370315389,71.00768904609095,70.92515828312889,63.09290453791118,9.627906033114371,
