Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.4218338143955407,9.889432040362408,4.864603465539403,5.031961597406887,2.227033109483426,
3,10.75843878153093,12.46390114240345,11.5552333913933,11.58736351093638,0.4194801981433986,
4,0.2109782312637473,0.5224570070505822,0.3693187945400997,0.3647455225596674,0.06281299059226435,
5,0,1.411245026384333,0.4162859692910403,0.4641647875075061,0.3602358608579008,
6,0.255814035504412,1.119970959901571,0.5654253952646103,0.5713994671298845,0.1750334204556808,
7,2.041341114290279e-07,0.4763617332408451,0.03909837495731211,0.1427539008348184,0.168595813013705,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,51.25158809482773,70.98624978220316,70.9354502404608,62.43250249204901,9.738974304522522,
