Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,10.87367930409869,10.87367930409869,10.87367930409869,10.8736793040988,1.13686837721616e-13,
4,0.1370304803367617,0.3108410031875337,0.2499669363219255,0.2399961937417174,0.04200911893825506,
5,0,0,0,0,0,
6,0.0003658065102172259,0.02430761569803508,0.008527328667241818,0.01095167792345819,0.008212926645829552,
7,1.165094545285683e-07,0.005581030681241828,0.0002191158355344669,0.0005751607827733096,0.00111833104509403,
8,0,100.0000000000018,100.0000000000014,90.00000000000045,30.00000000000035,
9,100.0000000000009,300.0000000000023,300.0000000000014,273.3333333333339,67.9869268479037,
10,400.0000000000005,400.0000000000018,400.0000000000014,400.0000000000005,9.356456674147294e-13,
