Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938562,20.16172754938566,20.16172754938564,20.16172754938565,1.206528625341248e-14,
4,0.5897456212148687,0.8234097858177605,0.7069333907029652,0.7067629381468188,0.05967309540484656,
5,0,0,0,0,0,
6,0.1030905149496202,0.1652851151484582,0.1394166652489221,0.1362117593562591,0.01605019395953615,
7,0.03614479102303167,0.1604471495837366,0.07827359619038182,0.08384827635003665,0.03005570320628681,
8,100.0000000000001,100.0000000000001,100.0000000000001,100,6.908482943484156e-14,
9,300.0000000000012,394.7055887731206,388.6385507067278,385.9827583162999,16.13385532375265,
10,485.6889099437932,485.6889099437935,485.6889099437934,485.6889099437936,2.111639289638186e-13,
