Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,5.170016239570032,15.75567333644176,8.522992506221271,8.637179131493895,2.451930161028656,
3,20.58418740280138,21.88315320866468,21.16371359657001,21.16362086643426,0.3265440167104134,
4,0.6944254025991086,0.9948269809854082,0.8519766631748098,0.8356176650547695,0.07410560846721087,
5,3.409014120391703,133.8382013182777,14.68709420712526,26.60487697098347,35.54973065138626,
6,0.3427260835665038,0.8347186756795963,0.6049744473841656,0.5861496046275079,0.1131208630788872,
7,0.3471341555123217,1.613807373574673,0.633521352237949,0.6810062844974709,0.2633551598241137,
8,100.0000000000018,100.0000000000045,100.0000000000027,100.0000000000014,1.717637190475858e-12,
9,400.6148817346984,404.0847187581735,402.4053575045655,402.3411966237463,0.8634477667577625,
10,413.6573390671674,413.6584380618674,413.6573390671683,413.657485599796,0.0003735863611364313,
