Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938577,20.16172754938589,20.16172754938589,20.16172754938577,1.098319197671226e-13,
4,0.526242854477232,0.8646492916720945,0.7296975936333183,0.7256446299923027,0.08214597685558636,
5,0,0,0,0,0,
6,1.123918949187782,1.823087703735609,1.549136618650664,1.545246374320641,0.1688928635094279,
7,0.0865409353132236,0.5707896000544679,0.4799612194192378,0.4709124946271004,0.08950811080425548,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,48.75322149674275,48.77092340420859,48.75332471419915,48.75459214885586,0.004256381272230045,
