Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938577,20.16172754938589,20.16172754938589,20.16172754938577,1.016845989170083e-13,
4,0.5915699946249333,0.8130322728536612,0.7569384373641697,0.7300758224582751,0.06405448207778494,
5,0,0,0,0,0,
6,0.1115096443704715,0.1790919440143171,0.1447038841056383,0.1439542753041678,0.01741255734783604,
7,0.03486818106148348,0.2026987295134859,0.08164880751792225,0.08928883820817646,0.03563287404167655,
8,100.0000000000014,100.0000000000041,100.0000000000027,100.0000000000014,1.524138736112875e-12,
9,300.0000000000032,395.5108565522878,389.4969961785409,380.5018954009879,26.93219870721978,
10,485.6889099437935,485.6889099437944,485.688909943794,485.6889099437963,2.121612869173527e-12,
