Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,10.8736793040986,10.87367930409861,10.8736793040986,10.87367930409861,4.011578550459736e-15,
4,0.1570261076989684,0.3203335588480796,0.238798495304983,0.2401672880653724,0.03911689864956629,
5,0,0,0,0,0,
6,0.0003369177770455971,0.03859522190314228,0.02011374227512147,0.01811263362259304,0.01106759641804606,
7,2.94624205418416e-06,0.01574182614103257,0.0003174553322639802,0.001045968861341765,0.002820297551436997,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,47.98801903576586,47.98801903576587,47.98801903576587,47.98801903576585,1.167540853341719e-14,
