Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.374726646236013,18.95284902913772,5.894776333877417,5.77981898989101,4.340508214560597,
3,10.37679520447413,12.84174568699023,11.40183909518517,11.40823631682943,0.5914497602746303,
4,0.1948262153152925,0.4730538934641295,0.3700920816688611,0.3603823801147006,0.06027606680527029,
5,0,2.406204083477618,0.4162859692910388,0.4849793115508872,0.5549552096127203,
6,0.006177795889782494,0.9104678958168316,0.2388160971600759,0.2725299649839255,0.1804434058902645,
7,8.285221825547794e-07,1.12360517210074,0.2918678487036759,0.2795107925398732,0.2752678360843046,
8,100,100,100,100,5.189070459296527e-15,
9,100,334.0712422218474,330.3432338481045,269.5187163060537,102.0417149909296,
10,397.7428690929214,445.7775561195809,398.0089893340296,407.1523715838481,18.30179333084357,
