Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.05309548002151132,1.926300347526194,0.2080903071073408,0.817946737215243,0.8116232561556068,
3,20.38721544422815,20.80024613488836,20.49791745183442,20.50382934518554,0.1356286182969589,
4,0.5439534291714881,0.8217530422054617,0.6977165145811843,0.6794821733428794,0.06890497112613082,
5,0.3122557091705858,237.8387794347568,13.85913586751027,61.99239545534328,66.37813647248167,
6,0.1914037325399426,0.5544318500562286,0.3693444039149146,0.3620797871062422,0.08529103100039241,
7,0.4395017391340805,121.380390528646,0.962523028022592,5.661254793198533,21.58874683909768,
8,100,100,100,100,4.493866839778177e-15,
9,399.9024122334628,404.6843415392158,402.3830237040888,402.3877528513957,0.9481047890577989,
10,413.6573390671667,413.6743533150351,413.6573390671668,413.6602208051583,0.005621538415106375,
