Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0.06245444103933551,0,0.006245444103797126,0.01873633231161875,
3,10.87367930409857,10.87367930409869,10.87367930409869,10.8736793040988,1.482295011829285e-13,
4,0.1308578185687566,0.2771277110064148,0.2283833065393992,0.2149931549220128,0.03669842827563988,
5,0,0,0,0,0,
6,7.681333045184147e-07,0.0197293012231512,0.0003798553916567471,0.002062173165768399,0.004813232270732511,
7,1.456783593312139e-06,0.002720857172334945,0.0004147892295804922,0.000616369219187618,0.0006903962667706425,
8,100,100.0000000000005,100,100,1.660502546974889e-13,
9,100.0000000000005,300,300,293.3333333333335,35.90109871422998,
10,400,400,400,400,0,
