Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.3106227912812756,10.30628653697568,3.883709186267879,4.939124804714144,2.648219251257275,
3,10.73002889467282,12.41143237529523,11.43523031684955,11.39138178150093,0.4644976573728745,
4,0.2354490708020741,0.4998520170929243,0.3826722087328218,0.3836240050485306,0.05239279309168322,
5,0,2.406204083477618,0.4162859692910388,0.5802985755051083,0.5812819324410108,
6,0.0276962767023009,1.074689235571136,0.4916069437922119,0.4749577524758027,0.186631460153645,
7,2.692143421524494e-07,0.6474321455754108,0.1816860716125676,0.2260582429833711,0.2094901866239525,
8,0,36.75944783083639,0,1.225314927694546,6.59852282627723,
9,0,0,0,0,0,
10,51.25958738449222,71.12403602524506,70.92594406574662,65.70768707529315,8.695799401337043,
