Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938566,20.16172754938566,20.16172754938566,20.16172754938566,0,
4,0.3215167141502207,0.4985176122231678,0.4066318125110229,0.4048100117543072,0.03746933817322785,
5,0,0,0,0,0,
6,0.5302511225334001,0.7712140639200697,0.6522433428999648,0.6481279453873867,0.04995188424160342,
7,0.1698700628653569,0.3023217402628688,0.2210320830417913,0.2206974688433547,0.02871097032352645,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,48.75322149674275,48.77092340420768,48.7533247141987,48.75390445603489,0.003160443955143731,
