Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.2679850069434906,18.8235240905824,6.929748889281655,6.941685971273273,4.799431494532405,
3,10.82378058525478,13.52048913774149,12.5026834208536,12.33728909254171,0.6582863744473538,
4,0.2527435334957318,0.4480259183276303,0.3622659973293594,0.3569130392179432,0.05227894447651501,
5,0,1.411245026384449,0.2081429846457468,0.4171232866281116,0.3678867192252423,
6,0.01950696133371821,1.237436132678113,0.3716926397714815,0.3666813050033397,0.240426961994799,
7,1.596815900484216e-05,0.811778542275988,0.440277322034035,0.3156409136358889,0.2326763868254516,
8,100,100,100,100,0,
9,100.0000000000005,334.3283417170592,331.0277772405971,323.4794194940032,41.53238174717884,
10,398.0089893340296,445.7775561195813,398.0089893340296,410.1831286155666,20.18279215707298,
