Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0.2020289819583923,10.95150335741164,4.325599085515933,5.086186763851856,2.627578933738743,
3,10.3669207754989,14.22265518123504,11.40628787998776,11.48538966615467,0.751976669767233,
4,0.2029140592010208,0.5224229628543071,0.3797581125832039,0.3731939936840263,0.06681279290623085,
5,0,1.411245026384449,0.4162859692910388,0.4934556191583397,0.3157775918606309,
6,0.02408276859387115,1.168326714966497,0.4850714049139242,0.4743051538193868,0.2020791371872108,
7,1.220653757627588e-06,0.8121124101380701,0.2184886220411499,0.2307291156798783,0.2460833865819376,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,51.25744754941161,71.05001080002785,70.92678315038665,67.02085533545642,7.859008081359972,
