Func.,Best,Worst,Median,Mean,Std
1,0,0,0,0,0,
2,0,0,0,0,0,
3,20.16172754938566,20.16172754938566,20.16172754938566,20.16172754938566,0,
4,0.4134294490438606,0.6212057634993471,0.5316738602164151,0.5190856797155448,0.0500532150992022,
5,0,0,0,0,0,
6,0.01627577641033895,0.6285805493489534,0.4516053157803981,0.3617702581138929,0.1894077534189123,
7,0.002594005337869021,0.09146745204589024,0.027210051725433,0.03430314953629932,0.026593343675574,
8,0,0,0,0,0,
9,0,0,0,0,0,
10,48.75322149674275,48.7533247141987,48.7533247141987,48.75330063012552,4.365608977582343e-05,
